INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(0,TO_DATE('1977/03/13', 'yyyy/mm/dd'),'mxsbaylw xcwbyyfy','m');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(841,TO_DATE('1974/08/01', 'yyyy/mm/dd'),'vybcxiojlja wjuzeqpaoeu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(842,TO_DATE('1988/03/19', 'yyyy/mm/dd'),'gtzxzgjylfkvls mvpzbniklehuwx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(843,TO_DATE('1992/08/16', 'yyyy/mm/dd'),'qombsn ipxtbp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(844,TO_DATE('1975/11/24', 'yyyy/mm/dd'),'urbovpa kkacpsa','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(845,TO_DATE('1992/10/02', 'yyyy/mm/dd'),'djzboxxp mtiqqvlh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(846,TO_DATE('1991/08/13', 'yyyy/mm/dd'),'ynkfmv cnennu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(847,TO_DATE('1974/06/15', 'yyyy/mm/dd'),'xiyvqarprrhmjd qjbvxgwshwfehs','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(848,TO_DATE('1974/10/22', 'yyyy/mm/dd'),'sbpci ijddo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(849,TO_DATE('1989/10/14', 'yyyy/mm/dd'),'ohwsspmsk fazexanux','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(850,TO_DATE('1987/03/02', 'yyyy/mm/dd'),'jdqveb vmltfo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(851,TO_DATE('1978/12/11', 'yyyy/mm/dd'),'lmvzxvcz gthkekyr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(852,TO_DATE('1996/10/25', 'yyyy/mm/dd'),'ksfmjvdnurx bymirveliaf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(853,TO_DATE('1999/08/30', 'yyyy/mm/dd'),'niluh ohxbx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(854,TO_DATE('1995/07/26', 'yyyy/mm/dd'),'ynjxgwzr ndnzjiac','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(855,TO_DATE('1972/05/10', 'yyyy/mm/dd'),'restoshp tqsngwyi','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(856,TO_DATE('1987/02/09', 'yyyy/mm/dd'),'sowbkszhbb bftysnorma','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(857,TO_DATE('1976/07/04', 'yyyy/mm/dd'),'sgkrjh svxubc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(858,TO_DATE('1989/10/16', 'yyyy/mm/dd'),'qzjrsmhz izoecdue','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(859,TO_DATE('1975/04/22', 'yyyy/mm/dd'),'lflusajjzyv sbnvblkqweo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(860,TO_DATE('1998/04/05', 'yyyy/mm/dd'),'nsyedyblybgkq sfvucjlnerncv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(861,TO_DATE('1987/06/18', 'yyyy/mm/dd'),'dsjsxmbazkc iklcaxqurlg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(862,TO_DATE('1975/06/10', 'yyyy/mm/dd'),'xzigzudptkd ystsdmrjtny','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(863,TO_DATE('1975/04/05', 'yyyy/mm/dd'),'ubrszrbnyji hwoexmuisum','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(864,TO_DATE('1988/06/26', 'yyyy/mm/dd'),'ddjnkdhzwn eocjddfdlb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(865,TO_DATE('1987/08/12', 'yyyy/mm/dd'),'zmjcasv whjlpnk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(866,TO_DATE('1984/04/02', 'yyyy/mm/dd'),'jbwvib rdpzlx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(867,TO_DATE('1973/04/15', 'yyyy/mm/dd'),'jkodmq ntsolb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(868,TO_DATE('1985/06/20', 'yyyy/mm/dd'),'jtvaitl grtulzy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(869,TO_DATE('1977/07/22', 'yyyy/mm/dd'),'oezzqzqqhj fpfqaobnnv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(870,TO_DATE('1974/08/05', 'yyyy/mm/dd'),'etijgd ldtthg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(871,TO_DATE('1991/05/09', 'yyyy/mm/dd'),'eecsqzdyr fehsxkpco','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(872,TO_DATE('1982/02/15', 'yyyy/mm/dd'),'wunmivwabbcvl fsozygvtxssuy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(873,TO_DATE('1970/06/11', 'yyyy/mm/dd'),'vgtkbdeno xzoqsrgnh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(874,TO_DATE('1997/10/21', 'yyyy/mm/dd'),'gnhdxljp unnqutqz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(875,TO_DATE('1996/05/27', 'yyyy/mm/dd'),'qaoikawkxonoc ssfqpemvgowkm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(876,TO_DATE('1993/12/28', 'yyyy/mm/dd'),'hfdxed fahmtp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(877,TO_DATE('1998/09/27', 'yyyy/mm/dd'),'fqsubfk fmzscnc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(878,TO_DATE('1981/03/28', 'yyyy/mm/dd'),'tjhefgvah truyimveg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(879,TO_DATE('1979/01/22', 'yyyy/mm/dd'),'rayjclapye vuozhbbwtd','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(880,TO_DATE('1996/03/11', 'yyyy/mm/dd'),'mgkglwrybpiqc enmlqkrpnuqfb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(881,TO_DATE('1971/09/16', 'yyyy/mm/dd'),'xnntwn npkfkk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(882,TO_DATE('1981/04/07', 'yyyy/mm/dd'),'wbplerqdts xcclnmknjk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(883,TO_DATE('1991/12/23', 'yyyy/mm/dd'),'rllnjb ovbtqi','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(884,TO_DATE('1993/12/29', 'yyyy/mm/dd'),'apwsn rcupb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(885,TO_DATE('1998/10/30', 'yyyy/mm/dd'),'oajrzzlaja mdbawgmpep','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(886,TO_DATE('1973/03/23', 'yyyy/mm/dd'),'zpggz lmrlq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(887,TO_DATE('1990/11/05', 'yyyy/mm/dd'),'lwnbvqnmpq lyaygmoxpw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(888,TO_DATE('1992/07/12', 'yyyy/mm/dd'),'ujjllgjg nlrtqaaw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(889,TO_DATE('1994/11/20', 'yyyy/mm/dd'),'besfykxflchewv jldpghmbukqgwx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(890,TO_DATE('1991/06/09', 'yyyy/mm/dd'),'uoimdpx zieuxhr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(891,TO_DATE('1973/11/02', 'yyyy/mm/dd'),'itkum eqveq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(892,TO_DATE('1993/09/16', 'yyyy/mm/dd'),'eodelhzrshg fndmhvxgjys','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(893,TO_DATE('1995/07/20', 'yyyy/mm/dd'),'yoofrs ptdhca','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(894,TO_DATE('1988/12/17', 'yyyy/mm/dd'),'wezsmnlmv aslwkwkxk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(895,TO_DATE('1999/11/12', 'yyyy/mm/dd'),'nyqzlghiqi iowoazgfpb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(896,TO_DATE('1972/01/09', 'yyyy/mm/dd'),'ofzivco bivebnn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(897,TO_DATE('1989/07/24', 'yyyy/mm/dd'),'gheuz nshom','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(898,TO_DATE('1981/06/14', 'yyyy/mm/dd'),'nfgnlskdnmmrej mfvvieaywktion','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(899,TO_DATE('1986/12/22', 'yyyy/mm/dd'),'zfbsyabouovss zrdfvochqfsjx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(900,TO_DATE('1995/04/17', 'yyyy/mm/dd'),'ebkfhw nfthib','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(901,TO_DATE('1986/02/23', 'yyyy/mm/dd'),'gtjzjndkrwmt zicwgjfbpcpu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(902,TO_DATE('1982/11/09', 'yyyy/mm/dd'),'bmzzirpfqszxim gjoylygbocprcr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(903,TO_DATE('1983/10/27', 'yyyy/mm/dd'),'pvnffvryig knzgerymiz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(904,TO_DATE('1981/02/21', 'yyyy/mm/dd'),'fflsofl hhihfsy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(905,TO_DATE('1986/02/19', 'yyyy/mm/dd'),'kfbahnc pbbfxwh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(906,TO_DATE('1982/11/23', 'yyyy/mm/dd'),'dpabyz ujdeaj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(907,TO_DATE('1991/08/16', 'yyyy/mm/dd'),'mlrpjbnorlindi nixtijvihwukof','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(908,TO_DATE('1985/01/30', 'yyyy/mm/dd'),'cghtgiaphp uxtwmlmmfy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(909,TO_DATE('1972/11/01', 'yyyy/mm/dd'),'selyf vhqeq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(910,TO_DATE('1987/02/22', 'yyyy/mm/dd'),'dgenafcoivre ebcswdlwxsgo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(911,TO_DATE('1994/01/12', 'yyyy/mm/dd'),'jgksumt eefecsc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(912,TO_DATE('1977/05/20', 'yyyy/mm/dd'),'bvdcvmhaxiame svmcierqrpuph','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(913,TO_DATE('1985/07/30', 'yyyy/mm/dd'),'mebkdodyikc xhoqvedmnss','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(914,TO_DATE('1985/08/10', 'yyyy/mm/dd'),'tystunihrx fxwpzukhos','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(915,TO_DATE('1975/12/12', 'yyyy/mm/dd'),'kyjzfmxl mmrkkszp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(916,TO_DATE('1993/09/27', 'yyyy/mm/dd'),'nkyylkzupze ngvtngcrkuu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(917,TO_DATE('1971/07/22', 'yyyy/mm/dd'),'hqafbz mmfzek','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(918,TO_DATE('1989/04/14', 'yyyy/mm/dd'),'nuujlifp rcajwoaw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(919,TO_DATE('1976/03/09', 'yyyy/mm/dd'),'atavtytqnlel wpegtkaxywpt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(920,TO_DATE('1999/09/22', 'yyyy/mm/dd'),'zvkzqmjlqrohhn hfrczsxgtigkcp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(921,TO_DATE('1973/04/29', 'yyyy/mm/dd'),'rqpmlsj hdgmkbi','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(922,TO_DATE('1991/11/22', 'yyyy/mm/dd'),'afnqbnaidisap zkwxbukzureac','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(923,TO_DATE('1994/02/18', 'yyyy/mm/dd'),'npmwkuzpv pdfwmpeud','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(924,TO_DATE('1986/11/02', 'yyyy/mm/dd'),'dteqdri yywnsgt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(925,TO_DATE('1989/07/19', 'yyyy/mm/dd'),'xhpeigo xrnkhax','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(926,TO_DATE('1991/03/04', 'yyyy/mm/dd'),'whyzluirwf cpwijwxblo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(927,TO_DATE('1975/03/16', 'yyyy/mm/dd'),'rmocpycjf zlrdehefr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(928,TO_DATE('1974/11/12', 'yyyy/mm/dd'),'ouznwgbyngemxc yprewufvknqgdd','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(929,TO_DATE('1985/08/19', 'yyyy/mm/dd'),'vlmbum yxsvcb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(930,TO_DATE('1993/12/30', 'yyyy/mm/dd'),'owurbmht osggmuqz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(931,TO_DATE('1987/06/15', 'yyyy/mm/dd'),'hkish wluzc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(932,TO_DATE('1984/02/17', 'yyyy/mm/dd'),'wpiqy wcevl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(933,TO_DATE('1974/05/12', 'yyyy/mm/dd'),'oqwug ocqsh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(934,TO_DATE('1994/12/24', 'yyyy/mm/dd'),'zgtrmyre ancmncaq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(935,TO_DATE('1979/05/19', 'yyyy/mm/dd'),'yxgrzhny ibjjctyu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(936,TO_DATE('1987/10/26', 'yyyy/mm/dd'),'icskomuxigmlb sqrpcyvmilsyo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(937,TO_DATE('1986/09/17', 'yyyy/mm/dd'),'irfsipspguxoc oabodqohzdibp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(938,TO_DATE('1997/05/14', 'yyyy/mm/dd'),'drkfsvbj ptwdogsn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(939,TO_DATE('1986/11/14', 'yyyy/mm/dd'),'cgxxok uvkaav','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(940,TO_DATE('1988/11/25', 'yyyy/mm/dd'),'xtfbiaeeebzkwr lvhkbllzpkjwci','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(941,TO_DATE('1990/12/15', 'yyyy/mm/dd'),'rrlbrdsrolty qvwazrrpyvkz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(942,TO_DATE('1981/05/01', 'yyyy/mm/dd'),'fopkkojngbv mdwcrqrncvw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(943,TO_DATE('1971/02/30', 'yyyy/mm/dd'),'kxbyzhguxym wqddgcxqkgv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(944,TO_DATE('1980/02/01', 'yyyy/mm/dd'),'spmabnj iarjjpc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(945,TO_DATE('1987/10/08', 'yyyy/mm/dd'),'uevtegifnkadyv mbuzcctxpeaulv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(946,TO_DATE('1986/10/26', 'yyyy/mm/dd'),'vzikxlfxzwyxo xouadnqoyayiz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(947,TO_DATE('1980/01/30', 'yyyy/mm/dd'),'sblqoxnquddau xqgfzwlymlqwf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(948,TO_DATE('1980/09/04', 'yyyy/mm/dd'),'srytvukcldjm jbxrznwstsvf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(949,TO_DATE('1970/01/22', 'yyyy/mm/dd'),'fmtzfm jlyipm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(950,TO_DATE('1990/02/26', 'yyyy/mm/dd'),'wlevoyvhbi jilrpjpyxz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(951,TO_DATE('1974/03/02', 'yyyy/mm/dd'),'jwvbel dvmixy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(952,TO_DATE('1989/02/23', 'yyyy/mm/dd'),'okxbapoxya obxhlghwmu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(953,TO_DATE('1993/08/07', 'yyyy/mm/dd'),'dokwuvihvsrjw gcdzsxmezusyg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(954,TO_DATE('1989/12/01', 'yyyy/mm/dd'),'nmrwtqeehmgsu ajiiutwgfuyzv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(955,TO_DATE('1987/06/12', 'yyyy/mm/dd'),'mtzsidpqf zqvxkyxuq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(956,TO_DATE('1998/03/20', 'yyyy/mm/dd'),'zvwdgcupbnvy dctvzafrqagu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(957,TO_DATE('1992/03/29', 'yyyy/mm/dd'),'yuwim mnzym','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(958,TO_DATE('1996/09/29', 'yyyy/mm/dd'),'vltbsytsjzin oinhuyzqtnot','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(959,TO_DATE('1979/01/15', 'yyyy/mm/dd'),'xvsykkigcqhbl mhxpmorkhvqsz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(960,TO_DATE('1994/09/08', 'yyyy/mm/dd'),'plaxsyhu xpqnldss','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(961,TO_DATE('1993/12/22', 'yyyy/mm/dd'),'nqvudouhe pxlizdodw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(962,TO_DATE('1991/05/15', 'yyyy/mm/dd'),'stchupfcfwma winchvopgogj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(963,TO_DATE('1979/01/16', 'yyyy/mm/dd'),'wsvat ubvcm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(964,TO_DATE('1974/12/04', 'yyyy/mm/dd'),'rjtpkpeccned bbmytjkbjnxi','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(965,TO_DATE('1986/11/05', 'yyyy/mm/dd'),'alsbhhut czqqxbzd','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(966,TO_DATE('1991/02/09', 'yyyy/mm/dd'),'exdtkafcgr pebeshrlis','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(967,TO_DATE('1975/06/16', 'yyyy/mm/dd'),'lguoy bgscg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(968,TO_DATE('1979/01/02', 'yyyy/mm/dd'),'izczttvf iqtdkiqc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(969,TO_DATE('1995/02/07', 'yyyy/mm/dd'),'zsvmazuovjj ikwscwacnkd','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(970,TO_DATE('1971/06/10', 'yyyy/mm/dd'),'ehrrppoznr homwmxnkwh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(971,TO_DATE('1994/03/16', 'yyyy/mm/dd'),'goxbyflg qyzawxti','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(972,TO_DATE('1972/01/01', 'yyyy/mm/dd'),'zkpfpm mhkqfl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(973,TO_DATE('1993/05/24', 'yyyy/mm/dd'),'npaptsofpp zisbtwkhev','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(974,TO_DATE('1992/07/26', 'yyyy/mm/dd'),'osrkifehojw vilukraevjw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(975,TO_DATE('1999/11/23', 'yyyy/mm/dd'),'qszimhnwl qmmiwhckf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(976,TO_DATE('1978/01/02', 'yyyy/mm/dd'),'igrcbfmyhbhpr isqxrmddrvpih','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(977,TO_DATE('1982/01/08', 'yyyy/mm/dd'),'ieplqroufh mtspyzwlba','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(978,TO_DATE('1999/11/11', 'yyyy/mm/dd'),'lrubcfcrwr penvxxlqsd','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(979,TO_DATE('1984/04/04', 'yyyy/mm/dd'),'dithlt wqvsbg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(980,TO_DATE('1988/03/13', 'yyyy/mm/dd'),'inxzbj wbeztn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(981,TO_DATE('1974/02/09', 'yyyy/mm/dd'),'dgwvnu bswlxg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(982,TO_DATE('1974/07/28', 'yyyy/mm/dd'),'vifzbggtqk oxjromgwqg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(983,TO_DATE('1972/07/27', 'yyyy/mm/dd'),'snggy amsxw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(984,TO_DATE('1994/04/23', 'yyyy/mm/dd'),'fatyxdsvsnyqw qtiphgjlxfpob','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(985,TO_DATE('1996/10/28', 'yyyy/mm/dd'),'vhwxenlakm rbomacdauk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(986,TO_DATE('1983/03/27', 'yyyy/mm/dd'),'pwqmhnljvgr rmmruwhtxbz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(987,TO_DATE('1997/01/12', 'yyyy/mm/dd'),'trdyimhrategj okaruepypsllj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(988,TO_DATE('1972/12/27', 'yyyy/mm/dd'),'cjoqj aiqiu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(989,TO_DATE('1997/09/29', 'yyyy/mm/dd'),'ljcztufzfttb eseoibkpbbag','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(990,TO_DATE('1979/03/30', 'yyyy/mm/dd'),'knwdwvcsgy yijigiviae','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(991,TO_DATE('1971/10/29', 'yyyy/mm/dd'),'jaalzxoruyho bndjxvlezann','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(992,TO_DATE('1985/08/14', 'yyyy/mm/dd'),'xgadmbbvraivwc ogiuzamlvmuffa','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(993,TO_DATE('1981/11/27', 'yyyy/mm/dd'),'dpiiv dkbun','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(994,TO_DATE('1993/12/11', 'yyyy/mm/dd'),'xbenvdmvuwjt fwdcovpnhfvg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(995,TO_DATE('1987/08/23', 'yyyy/mm/dd'),'qhsfqwkdbcee viyvmcteddvf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(996,TO_DATE('1973/11/06', 'yyyy/mm/dd'),'xllvboxrdp tjlovwrblm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(997,TO_DATE('1989/05/10', 'yyyy/mm/dd'),'iguwt momde','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(998,TO_DATE('1972/09/01', 'yyyy/mm/dd'),'oajjkwsfthefwt xrmyljpnrvcjni','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(999,TO_DATE('1971/12/20', 'yyyy/mm/dd'),'euvjgjmhdn odrhysmytq','f');
